t x_1 v_1 x_0.1 v_0.1 x_0.01 v_0.01 x_0.001 v_0.001
10.318 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.55331 0.800636
10.319 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.55411 0.799907
10.32 -560482 -457827 6.62872e+06 4.06624e+06 0.773912 0.643624 0.55491 0.799176
10.321 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.555709 0.798445
10.322 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.556508 0.797711
10.323 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.557305 0.796977
10.324 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.558102 0.79624
10.325 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.558899 0.795503
10.326 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.559694 0.794764
10.327 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.560489 0.794023
10.328 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.561283 0.793281
10.329 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.562076 0.792537
10.33 -560482 -457827 6.62872e+06 4.06624e+06 0.780348 0.630038 0.562869 0.791792
10.331 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.563661 0.791046
10.332 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.564452 0.790298
10.333 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.565242 0.789548
10.334 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.566031 0.788797
10.335 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.56682 0.788044
10.336 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.567608 0.78729
10.337 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.568396 0.786535
10.338 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.569182 0.785778
10.339 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.569968 0.785019
10.34 -560482 -457827 6.62872e+06 4.06624e+06 0.786648 0.616148 0.570753 0.784259
10.341 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.571537 0.783498
10.342 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.572321 0.782735
10.343 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.573103 0.78197
10.344 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.573885 0.781204
10.345 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.574667 0.780437
10.346 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.575447 0.779668
10.347 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.576227 0.778897
10.348 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.577006 0.778125
10.349 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.577784 0.777351
10.35 -560482 -457827 6.62872e+06 4.06624e+06 0.79281 0.601949 0.578561 0.776576
10.351 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.579338 0.775799
10.352 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.580113 0.775021
10.353 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.580888 0.774241
10.354 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.581663 0.77346
10.355 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.582436 0.772677
10.356 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.583209 0.771893
10.357 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.583981 0.771107
10.358 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.584752 0.770319
10.359 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.585522 0.76953
10.36 -560482 -457827 6.62872e+06 4.06624e+06 0.798829 0.587438 0.586292 0.76874
10.361 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.58706 0.767948
10.362 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.587828 0.767154
10.363 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.588595 0.766359
10.364 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.589362 0.765562
10.365 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.590127 0.764764
10.366 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.590892 0.763964
10.367 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.591656 0.763162
10.368 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.592419 0.762359
10.369 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.593182 0.761555
10.37 -560482 -457827 6.62872e+06 4.06624e+06 0.804704 0.572609 0.593943 0.760749
10.371 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.594704 0.759941
10.372 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.595464 0.759132
10.373 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.596223 0.758321
10.374 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.596981 0.757508
10.375 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.597739 0.756694
10.376 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.598496 0.755879
10.377 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.599251 0.755061
10.378 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.600007 0.754243
10.379 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.600761 0.753422
10.38 -560482 -457827 6.62872e+06 4.06624e+06 0.81043 0.557459 0.601514 0.7526
10.381 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.602267 0.751777
10.382 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.603019 0.750951
10.383 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.603769 0.750125
10.384 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.60452 0.749296
10.385 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.605269 0.748466
10.386 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.606017 0.747635
10.387 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.606765 0.746802
10.388 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.607512 0.745967
10.389 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.608258 0.74513
10.39 -560482 -457827 6.62872e+06 4.06624e+06 0.816004 0.541984 0.609003 0.744292
10.391 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.609747 0.743453
10.392 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.610491 0.742611
10.393 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.611233 0.741769
10.394 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.611975 0.740924
10.395 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.612716 0.740078
10.396 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.613456 0.73923
10.397 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.614195 0.738381
10.398 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.614934 0.73753
10.399 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.615671 0.736677
10.4 -560482 -457827 6.62872e+06 4.06624e+06 0.821424 0.526181 0.616408 0.735823
10.401 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.617144 0.734967
10.402 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.617879 0.734109
10.403 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.618613 0.73325
10.404 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.619346 0.732389
10.405 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.620078 0.731526
10.406 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.62081 0.730662
10.407 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.621541 0.729796
10.408 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.62227 0.728929
10.409 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.622999 0.72806
10.41 -560482 -457827 7.03534e+06 -4.07179e+07 0.826686 0.510048 0.623727 0.727189
10.411 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.624455 0.726316
10.412 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.625181 0.725442
10.413 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.625906 0.724566
10.414 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.626631 0.723689
10.415 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.627355 0.72281
10.416 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.628077 0.721929
10.417 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.628799 0.721046
10.418 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.62952 0.720162
10.419 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.630241 0.719276
10.42 -560482 -457827 7.03534e+06 -4.07179e+07 0.831786 0.493582 0.63096 0.718389
10.421 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.631678 0.717499
10.422 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.632396 0.716608
10.423 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.633112 0.715716
10.424 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.633828 0.714821
10.425 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.634543 0.713925
10.426 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.635257 0.713027
10.427 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.63597 0.712128
10.428 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.636682 0.711227
10.429 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.637393 0.710324
10.43 -560482 -457827 7.03534e+06 -4.07179e+07 0.836722 0.476783 0.638103 0.709419
10.431 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.638813 0.708513
10.432 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.639521 0.707605
10.433 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.640229 0.706695
10.434 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.640936 0.705783
10.435 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.641641 0.70487
10.436 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.642346 0.703955
10.437 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.64305 0.703039
10.438 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.643753 0.70212
10.439 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.644455 0.7012
10.44 -560482 -457827 7.03534e+06 -4.07179e+07 0.84149 0.45965 0.645157 0.700278
10.441 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.645857 0.699354
10.442 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.646556 0.698429
10.443 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.647255 0.697502
10.444 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.647952 0.696573
10.445 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.648649 0.695643
10.446 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.649344 0.69471
10.447 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.650039 0.693776
10.448 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.650733 0.69284
10.449 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.651426 0.691903
10.45 -560482 -457827 7.03534e+06 -4.07179e+07 0.846087 0.442184 0.652118 0.690963
10.451 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.652809 0.690022
10.452 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.653499 0.689079
10.453 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.654188 0.688134
10.454 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.654876 0.687188
10.455 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.655563 0.68624
10.456 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.656249 0.68529
10.457 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.656935 0.684338
10.458 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.657619 0.683384
10.459 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.658302 0.682429
10.46 -560482 -457827 7.03534e+06 -4.07179e+07 0.850508 0.424386 0.658985 0.681472
10.461 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.659666 0.680513
10.462 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.660347 0.679552
10.463 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.661026 0.678589
10.464 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.661705 0.677625
10.465 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.662382 0.676659
10.466 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.663059 0.675691
10.467 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.663735 0.674721
10.468 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.66441 0.67375
10.469 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.665083 0.672776
10.47 -560482 -457827 7.03534e+06 -4.07179e+07 0.854752 0.406258 0.665756 0.671801
10.471 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.666428 0.670824
10.472 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.667099 0.669845
10.473 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.667769 0.668865
10.474 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.668437 0.667882
10.475 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.669105 0.666898
10.476 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.669772 0.665912
10.477 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.670438 0.664924
10.478 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.671103 0.663934
10.479 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.671767 0.662942
10.48 -560482 -457827 7.03534e+06 -4.07179e+07 0.858815 0.387803 0.67243 0.661949
10.481 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.673092 0.660954
10.482 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.673753 0.659956
10.483 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.674413 0.658957
10.484 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.675072 0.657957
10.485 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.67573 0.656954
10.486 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.676387 0.655949
10.487 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.677043 0.654943
10.488 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.677698 0.653935
10.489 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.678351 0.652925
10.49 -560482 -457827 7.03534e+06 -4.07179e+07 0.862693 0.369026 0.679004 0.651913
10.491 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.679656 0.650899
10.492 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.680307 0.649883
10.493 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.680957 0.648865
10.494 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.681606 0.647846
10.495 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.682254 0.646825
10.496 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.682901 0.645801
10.497 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.683546 0.644776
10.498 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.684191 0.643749
10.499 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.684835 0.642721
10.5 -560482 -457827 7.03534e+06 -4.07179e+07 0.866383 0.349933 0.685478 0.64169
10.501 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.686119 0.640657
10.502 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.68676 0.639623
10.503 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.6874 0.638586
10.504 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.688038 0.637548
10.505 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.688676 0.636508
10.506 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.689312 0.635466
10.507 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.689948 0.634422
10.508 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.690582 0.633376
10.509 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.691216 0.632328
10.51 -560482 -457827 2.96355e+06 -4.18732e+07 0.869882 0.33053 0.691848 0.631278
10.511 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.692479 0.630226
10.512 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.693109 0.629173
10.513 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.693739 0.628117
10.514 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.694367 0.62706
10.515 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.694994 0.626001
10.516 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.69562 0.624939
10.517 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.696245 0.623876
10.518 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.696869 0.622811
10.519 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.697491 0.621744
10.52 -560482 -457827 2.96355e+06 -4.18732e+07 0.873188 0.310825 0.698113 0.620675
10.521 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.698734 0.619604
10.522 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.699353 0.618531
10.523 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.699972 0.617456
10.524 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.700589 0.61638
10.525 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.701206 0.615301
10.526 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.701821 0.61422
10.527 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.702435 0.613138
10.528 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.703048 0.612053
10.529 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.70366 0.610967
10.53 -560482 -457827 2.96355e+06 -4.18732e+07 0.876296 0.290827 0.704271 0.609878
10.531 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.704881 0.608788
10.532 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.70549 0.607696
10.533 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.706098 0.606601
10.534 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.706704 0.605505
10.535 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.70731 0.604407
10.536 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.707914 0.603306
10.537 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.708518 0.602204
10.538 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.70912 0.6011
10.539 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.709721 0.599994
10.54 -560482 -457827 2.96355e+06 -4.18732e+07 0.879204 0.270548 0.710321 0.598886
10.541 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.71092 0.597776
10.542 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.711518 0.596664
10.543 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.712114 0.59555
10.544 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.71271 0.594433
10.545 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.713304 0.593315
10.546 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.713898 0.592195
10.547 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.71449 0.591073
10.548 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.715081 0.589949
10.549 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.715671 0.588823
10.55 -560482 -457827 2.96355e+06 -4.18732e+07 0.88191 0.249999 0.71626 0.587695
10.551 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.716847 0.586565
10.552 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.717434 0.585433
10.553 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.718019 0.584299
10.554 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.718604 0.583163
10.555 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.719187 0.582025
10.556 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.719769 0.580885
10.557 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.72035 0.579743
10.558 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.720929 0.578599
10.559 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.721508 0.577453
10.56 -560482 -457827 2.96355e+06 -4.18732e+07 0.88441 0.229193 0.722085 0.576305
10.561 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.722662 0.575155
10.562 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.723237 0.574003
10.563 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.723811 0.572848
10.564 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.724384 0.571692
10.565 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.724955 0.570534
10.566 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.725526 0.569374
10.567 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.726095 0.568211
10.568 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.726664 0.567047
10.569 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.727231 0.565881
10.57 -560482 -457827 2.96355e+06 -4.18732e+07 0.886702 0.208145 0.727796 0.564712
10.571 -560482 -457827 2.96355e+06 -4.18732e+07 0.888783 0.186871 0.728361 0.563542
